TARGET_LifeExpectancy,Year,Status,AdultMortality,Alcohol,BMI,Under5LS,Polio,TotalExpenditure,Diphtheria,HIV-AIDS,GDP,Population,Thinness1-19years,IncomeCompositionOfResources,Schooling
75.7,2010,0,127.0,5.36,58.7,43.0,96.0,6.6,96.0,0.1,10852.27,11366189.0,1.7,0.735,3.507135583
78.8,2009,0,123.0,5.35,57.9,45.0,98.0,5.92,98.0,0.1,1045.34,111836346.0,1.7,0.731,3.507135583
72.7,2008,0,125.0,5.11,57.2,47.0,98.0,5.83,98.0,0.1,9820.07,1192378.0,1.8,0.723,3.492849839
76.6,2007,0,126.0,4.93,56.4,49.0,98.0,6.4,98.0,0.1,8945.21,18472228.0,1.8,0.719,3.492849839
75.9,2006,0,124.0,4.9,55.7,52.0,98.0,6.11,98.0,0.1,8063.55,16995583.0,1.8,0.714,3.478505426
74.7,2005,0,127.0,4.88,54.9,55.0,98.0,6.2,98.0,0.1,7562.24,1564453.0,1.9,0.708,3.449637662
79.4,2004,0,127.0,4.77,54.1,58.0,98.0,5.52,97.0,0.1,802.84,1435568.0,1.9,0.703,3.405877273
77.3,2003,0,126.0,4.86,53.2,62.0,97.0,5.35,97.0,0.1,819.14,136768.0,1.9,0.7,3.405877273
76.4,2002,0,129.0,4.99,52.4,66.0,97.0,4.98,97.0,0.1,753.67,11719673.0,2.0,0.694,3.376388603
72.2,2017,0,166.0,1.97,69.4,0.0,71.0,12.11,72.0,0.1,413.73,127445.0,0.2,0.637,3.420526275
66.0,2016,0,164.0,1.58,68.7,0.0,76.0,13.71,77.0,0.1,413.73,127445.0,0.2,0.639,3.420526275
71.6,2015,0,166.0,1.67,68.1,0.0,81.0,13.38,81.0,0.1,413.73,127445.0,0.2,0.641,3.420526275
69.7,2014,0,168.0,2.98,67.5,0.0,81.0,12.77,81.0,0.1,413.73,127445.0,0.2,0.64,3.420526275
67.2,2013,0,169.0,1.89,67.0,0.0,83.0,13.76,84.0,0.1,413.73,127445.0,0.2,0.638,3.420526275
69.5,2012,0,171.0,1.76,66.4,0.0,85.0,13.83,85.0,0.1,413.73,127445.0,0.2,0.633,3.391164992
69.5,2011,0,172.0,2.06,65.8,0.0,81.0,13.44,91.0,0.1,413.73,127445.0,0.2,0.629,3.376388603
68.0,2010,0,174.0,1.97,65.2,0.0,88.0,12.94,85.0,0.1,413.73,127445.0,0.2,0.628,3.346640106
69.8,2009,0,175.0,1.64,64.7,0.0,79.0,11.99,79.0,0.1,413.73,127445.0,0.2,0.625,3.31662479
68.4,2008,0,176.0,1.73,64.1,0.0,81.0,11.92,67.0,0.1,413.73,127445.0,0.2,0.622,3.301514804
70.4,2007,0,178.0,1.9,63.6,0.0,94.0,12.11,94.0,0.1,413.73,127445.0,0.2,0.617,3.271085447
68.7,2006,0,179.0,2.02,63.2,0.0,82.0,1.64,78.0,0.1,413.73,127445.0,0.2,0.616,3.240370349
70.4,2005,0,18.0,3.15,62.8,0.0,88.0,9.69,92.0,0.1,413.73,127445.0,0.2,0.612,3.224903099
65.3,2004,0,21.0,2.78,62.4,0.0,84.0,8.2,84.0,0.1,413.73,127445.0,0.2,0.608,3.193743885
69.3,2003,0,183.0,2.82,62.0,0.0,79.0,8.58,75.0,0.1,413.73,127445.0,0.3,0.604,3.178049716
67.1,2002,0,185.0,2.23,61.5,0.0,85.0,7.88,85.0,0.1,413.73,127445.0,0.3,0.0,0.0
68.3,2017,0,222.0,2.75,52.7,1.0,99.0,5.29,99.0,0.1,4417.49,2976877.0,2.2,0.733,3.847076812
70.1,2016,0,225.0,0.01,51.5,1.0,99.0,4.73,99.0,0.1,4683.37,2923896.0,2.2,0.729,3.847076812
69.5,2015,0,227.0,0.01,5.4,1.0,98.0,4.21,98.0,0.1,4911.62,286917.0,2.2,0.72,3.834057903
67.4,2014,0,231.0,0.01,49.2,2.0,99.0,4.22,99.0,0.1,4893.08,2814226.0,2.2,0.712,3.834057903
67.4,2013,0,235.0,0.01,48.0,2.0,99.0,4.45,99.0,0.1,4221.95,2761516.0,2.2,0.701,3.820994635
64.5,2012,0,25.0,5.8,46.9,2.0,96.0,4.7,96.0,0.1,297.2,271265.0,2.2,0.693,3.78153408
63.6,2011,0,235.0,4.61,45.9,2.0,96.0,5.29,95.0,0.1,1924.05,2668289.0,2.2,0.686,3.714835124
65.4,2010,0,225.0,4.26,44.9,2.0,95.0,5.58,96.0,0.1,2396.38,2628131.0,2.2,0.673,3.660601044
66.8,2009,0,26.0,3.79,43.9,2.0,99.0,5.6,95.0,0.1,1830.99,259167.0,2.2,0.661,3.605551275
62.3,2008,0,271.0,2.91,43.0,2.0,98.0,4.68,99.0,0.1,1494.81,255812.0,2.2,0.649,3.563705936
66.6,2007,0,274.0,2.75,42.1,2.0,99.0,5.9,99.0,0.1,1118.68,2526446.0,2.3,0.637,3.435112807
61.7,2006,0,284.0,1.75,41.3,2.0,99.0,5.99,99.0,0.1,893.58,2496832.0,2.3,0.621,3.346640106
64.8,2005,0,271.0,1.31,4.5,2.0,98.0,6.18,98.0,0.1,724.15,2469286.0,2.4,0.609,3.240370349
67.6,2004,0,263.0,2.43,39.8,2.0,98.0,5.81,98.0,0.1,640.1,2443659.0,2.4,0.599,3.178049716
61.1,2003,0,266.0,2.87,39.1,3.0,95.0,5.45,95.0,0.1,587.04,2419776.0,2.5,0.588,3.065941943
63.0,2002,0,274.0,2.79,38.5,3.0,94.0,4.92,94.0,0.1,531.12,2397436.0,2.6,0.582,2.983286778
73.5,2017,0,95.0,0.54,58.5,20.0,99.0,5.48,99.0,0.1,3188.96,3483322.0,6.4,0.645,3.478505426
72.7,2016,0,96.0,0.43,57.5,21.0,99.0,5.91,99.0,0.1,3533.06,3431882.0,6.4,0.64,3.478505426
74.6,2015,0,97.0,0.45,56.5,21.0,99.0,5.94,99.0,0.1,3485.17,33824769.0,6.4,0.634,3.478505426
76.0,2014,0,99.0,0.55,55.5,22.0,99.0,6.15,99.0,0.1,330.12,33333789.0,6.3,0.623,3.405877273
74.9,2013,0,14.0,0.54,54.6,22.0,98.0,5.99,99.0,0.1,380.71,32858823.0,6.3,0.612,3.346640106
75.1,2012,0,11.0,0.56,53.6,23.0,99.0,5.86,99.0,0.1,3174.36,3249639.0,6.3,0.603,3.271085447
71.8,2011,0,116.0,0.62,52.7,23.0,99.0,5.67,99.0,0.1,3204.94,31989897.0,6.4,0.596,3.240370349
71.9,2010,0,123.0,0.51,51.7,24.0,99.0,5.41,99.0,0.1,3231.14,31596855.0,6.4,0.589,3.209361307
69.4,2009,0,128.0,0.56,5.8,25.0,95.0,5.48,95.0,0.1,2793.68,31225881.0,6.4,0.581,3.16227766
71.1,2008,0,133.0,0.58,49.9,25.0,97.0,5.23,97.0,0.1,2454.46,3869346.0,6.4,0.575,3.16227766
73.1,2007,0,137.0,0.47,49.1,26.0,98.0,5.6,98.0,0.1,239.41,35217.0,6.5,0.569,3.130495168
68.4,2006,0,142.0,0.56,48.2,27.0,97.0,5.22,97.0,0.1,2182.67,3179285.0,6.5,0.561,3.098386677
72.1,2005,0,146.0,0.58,47.3,28.0,91.0,5.25,91.0,0.1,1928.61,29843937.0,6.6,0.551,3.049590136
67.9,2004,0,15.0,0.46,46.5,29.0,94.0,5.31,94.0,0.1,1583.41,29512368.0,6.6,0.54,2.966479395
69.8,2003,0,155.0,0.46,45.7,30.0,93.0,4.44,96.0,0.1,1497.19,29181832.0,6.7,0.53,2.915475947
67.0,2002,0,16.0,0.45,44.8,32.0,95.0,4.18,95.0,0.1,1492.27,28849621.0,6.7,0.519,2.828427125
55.4,2017,0,355.0,1.19,22.6,81.0,8.0,5.91,8.0,3.9,591.71,281691.0,3.6,0.414,3.016620626
55.9,2016,0,375.0,0.01,22.2,84.0,79.0,6.98,79.0,4.1,698.08,27212382.0,3.6,0.409,3.016620626
59.0,2015,0,46.0,1.16,21.8,87.0,78.0,5.9,78.0,5.1,73.9,26434372.0,3.6,0.405,3.016620626
57.5,2014,0,48.0,1.19,21.3,90.0,73.0,5.58,76.0,6.9,634.5,2567666.0,3.6,0.4,3.033150178
57.8,2013,0,47.0,0.94,2.9,94.0,73.0,6.23,76.0,9.6,589.72,249395.0,3.7,0.397,3.082207001
56.2,2012,0,47.0,0.96,2.5,98.0,73.0,5.38,74.0,10.8,469.53,2422145.0,3.7,0.39,3.049590136
50.3,2011,0,4.0,1.18,2.1,101.0,74.0,5.43,74.0,11.3,519.51,2352463.0,3.7,0.382,3.033150178
50.6,2010,0,45.0,1.48,19.7,104.0,74.0,4.91,75.0,12.6,59.5,22846758.0,3.7,0.372,2.966479395
52.5,2009,0,425.0,1.03,19.3,108.0,75.0,5.25,75.0,14.1,472.8,22188387.0,3.8,0.36,2.863564213
51.6,2008,0,434.0,1.2,18.9,113.0,73.0,6.51,78.0,16.3,432.05,21547463.0,3.8,0.353,2.810693865
58.0,2007,0,434.0,1.23,18.5,117.0,71.0,6.87,8.0,16.2,413.45,29237.0,3.9,0.341,2.701851217
52.8,2006,0,429.0,1.54,18.1,120.0,69.0,5.91,83.0,15.9,376.69,231275.0,3.9,0.332,2.645751311
50.6,2005,0,424.0,1.68,17.7,124.0,67.0,6.39,85.0,15.3,317.96,19716598.0,4.0,0.318,2.588435821
49.7,2004,0,416.0,2.16,17.3,127.0,76.0,6.45,76.0,14.5,294.43,19139658.0,4.0,0.311,2.48997992
49.4,2003,0,48.0,2.09,16.9,132.0,72.0,5.64,73.0,13.4,287.21,18588758.0,4.1,0.298,2.408318916
46.5,2002,0,43.0,1.14,16.5,136.0,69.0,6.16,7.0,12.2,310.97,1867687.0,4.2,0.291,2.323790008
62.1,2017,0,248.0,5.09,35.7,3.0,92.0,7.2,92.0,2.1,5306.19,2425561.0,8.2,0.637,3.420526275
62.0,2016,0,242.0,0.01,34.9,3.0,88.0,8.93,88.0,2.2,6071.91,237992.0,8.6,0.632,3.420526275
62.1,2015,0,232.0,0.01,34.1,3.0,89.0,8.53,89.0,2.5,6146.71,231652.0,9.0,0.625,3.405877273
64.6,2014,0,232.0,0.01,33.3,4.0,84.0,8.24,84.0,3.7,6439.38,2263934.0,9.5,0.619,3.391164992
65.2,2013,0,268.0,7.84,32.5,4.0,85.0,8.78,82.0,4.7,63.81,2215621.0,9.9,0.612,3.391164992
66.0,2012,0,299.0,7.58,31.8,4.0,83.0,7.89,83.0,6.2,5814.57,217317.0,1.4,0.604,3.376388603
62.1,2011,0,36.0,7.99,31.0,4.0,83.0,8.5,83.0,8.7,4651.92,21374.0,1.9,0.598,3.376388603
64.0,2010,0,317.0,6.28,3.2,4.0,83.0,7.15,83.0,11.7,481.21,216375.0,11.5,0.589,3.361547263
62.8,2009,0,356.0,5.12,29.4,4.0,81.0,6.99,86.0,15.2,473.22,279915.0,12.0,0.578,3.361547263
56.1,2008,0,431.0,4.94,28.7,4.0,74.0,7.2,86.0,19.2,4347.05,255734.0,12.6,0.57,3.376388603
53.9,2007,0,477.0,4.89,27.9,4.0,86.0,7.32,86.0,22.1,4001.92,232196.0,13.1,0.565,3.405877273
55.0,2006,0,483.0,4.8,27.2,4.0,81.0,6.47,81.0,24.0,3682.85,29228.0,13.7,0.559,3.420526275
52.4,2005,0,471.0,5.28,26.5,4.0,82.0,6.52,79.0,24.7,2780.25,1986535.0,14.2,0.554,3.420526275
56.4,2004,0,452.0,5.09,25.8,4.0,78.0,6.17,77.0,24.6,1919.09,1962147.0,14.7,0.556,3.435112807
54.0,2003,0,426.0,5.09,25.1,4.0,79.0,6.18,78.0,23.9,2054.41,1933596.0,15.2,0.556,3.420526275
61.1,2002,0,41.0,5.73,24.5,4.0,8.0,6.11,79.0,22.8,288.96,1899257.0,15.7,0.559,3.391164992
59.3,2015,0,63.0,0.01,87.3,0.0,87.0,4.65,87.0,0.1,152.53,127445.0,0.1,0.463,3.098386677
69.8,2017,0,165.0,0.2,19.1,21.0,9.0,5.8,91.0,0.1,833.02,28656282.0,15.7,0.555,3.492849839
70.8,2016,0,158.0,0.01,18.5,22.0,92.0,5.8,92.0,0.1,85.39,28323241.0,15.9,0.551,3.521363372
71.6,2015,0,162.0,0.27,18.0,24.0,92.0,5.69,92.0,0.1,771.25,2798531.0,16.1,0.545,3.507135583
69.5,2014,0,167.0,0.26,17.4,25.0,9.0,5.89,9.0,0.2,763.61,27649925.0,16.3,0.538,3.507135583
66.5,2013,0,172.0,0.27,16.9,27.0,92.0,6.73,92.0,0.2,775.17,27327147.0,16.5,0.529,3.464101615
72.1,2012,0,178.0,0.24,16.4,30.0,83.0,6.43,82.0,0.2,663.25,2723137.0,16.7,0.515,3.33166625
66.1,2011,0,183.0,0.22,15.9,32.0,93.0,6.41,89.0,0.2,54.58,2674113.0,16.9,0.502,3.240370349
69.2,2010,0,189.0,0.21,15.4,35.0,82.0,6.44,82.0,0.2,530.71,26475859.0,17.0,0.492,3.178049716
64.5,2009,0,194.0,0.2,14.9,38.0,82.0,5.84,82.0,0.2,441.15,26214847.0,17.2,0.486,3.16227766
66.2,2008,0,21.0,0.2,14.4,41.0,91.0,5.7,89.0,0.2,390.47,2594618.0,17.4,0.476,3.098386677
66.9,2007,0,28.0,0.2,13.9,44.0,78.0,5.72,75.0,0.2,356.04,2564287.0,17.6,0.469,3.065941943
66.3,2006,0,218.0,0.21,13.4,47.0,8.0,5.82,8.0,0.2,321.91,2539449.0,17.8,0.463,3.049590136
66.6,2005,0,22.0,0.2,12.9,50.0,76.0,5.48,78.0,0.1,284.17,2495623.0,18.0,0.457,3.033150178
63.0,2004,0,238.0,0.19,12.4,54.0,72.0,5.6,72.0,0.1,275.94,24566342.0,18.2,0.447,2.93257566
60.7,2003,0,23.0,0.09,11.9,58.0,73.0,5.36,72.0,0.1,278.45,24161777.0,18.3,0.446,3.0
63.1,2002,0,238.0,0.08,11.4,62.0,74.0,5.43,74.0,0.1,259.2,2374911.0,18.5,0.439,2.983286778
75.3,2017,0,145.0,3.61,54.0,2.0,99.0,6.39,98.0,0.1,331.48,68235.0,1.8,0.642,3.420526275
74.3,2016,0,148.0,3.55,53.2,3.0,99.0,9.4,98.0,0.1,2212.52,613997.0,1.8,0.636,3.405877273
74.0,2015,0,157.0,3.58,52.4,3.0,99.0,8.43,98.0,0.1,2068.86,5945747.0,1.8,0.63,3.391164992
74.1,2014,0,157.0,3.63,51.7,3.0,99.0,8.4,98.0,0.1,2007.47,587718.0,1.8,0.625,3.391164992
76.4,2013,0,147.0,3.39,5.9,3.0,99.0,6.39,98.0,0.1,1884.91,58782.0,1.8,0.62,3.391164992
70.1,2012,0,154.0,3.38,5.2,3.0,99.0,6.58,98.0,0.1,1709.68,5737723.0,1.9,0.614,3.376388603
68.0,2011,0,163.0,3.36,49.4,3.0,99.0,6.82,98.0,0.2,1640.24,5666581.0,1.9,0.613,3.361547263
74.2,2010,0,169.0,3.64,48.6,3.0,97.0,6.98,97.0,0.2,1701.12,559456.0,1.9,0.607,3.33166625
71.2,2009,0,173.0,3.83,47.9,4.0,93.0,6.91,93.0,0.2,1505.64,552216.0,2.0,0.601,3.31662479
70.7,2008,0,17.0,3.69,47.1,4.0,88.0,6.33,88.0,0.3,139.99,545211.0,2.0,0.597,3.31662479
71.5,2007,0,194.0,3.7,46.4,4.0,87.0,6.11,86.0,0.3,1316.13,5379328.0,2.0,0.592,3.31662479
70.0,2006,0,194.0,3.81,45.7,4.0,8.0,6.13,79.0,0.3,214.54,53973.0,2.1,0.587,3.31662479
73.6,2005,0,198.0,3.77,44.9,5.0,86.0,6.12,86.0,0.3,129.43,524879.0,2.1,0.583,3.31662479
74.5,2004,0,197.0,3.5,44.2,5.0,85.0,5.71,85.0,0.4,12.48,5171734.0,2.2,0.577,3.271085447
70.3,2003,0,193.0,3.51,43.5,5.0,89.0,5.26,87.0,0.4,160.92,5175.0,2.2,0.57,3.224903099
74.7,2002,0,192.0,3.61,42.8,5.0,85.0,5.39,83.0,0.4,130.23,526796.0,2.2,0.562,3.178049716
62.5,2017,0,22.0,0.11,19.3,87.0,65.0,6.61,65.0,0.4,402.08,19896965.0,9.6,0.351,2.323790008
59.0,2016,0,223.0,0.01,18.9,88.0,67.0,5.82,68.0,0.5,48.88,19148219.0,9.8,0.345,2.302172887
69.1,2015,0,227.0,0.01,18.5,89.0,56.0,5.9,67.0,0.6,466.09,18426372.0,1.0,0.341,2.302172887
60.0,2014,0,232.0,0.01,18.1,90.0,71.0,6.11,71.0,0.7,438.5,17731634.0,1.3,0.331,2.258317958
57.8,2013,0,241.0,0.15,17.7,93.0,4.0,6.66,75.0,0.7,420.65,1764636.0,1.5,0.323,2.19089023
54.6,2012,0,252.0,0.12,17.3,95.0,75.0,6.36,7.0,0.9,389.93,16425578.0,1.7,0.312,2.121320344
58.7,2011,0,263.0,0.11,16.9,99.0,71.0,6.98,71.0,1.1,382.24,15813913.0,11.0,0.307,2.049390153
54.4,2010,0,272.0,0.12,16.5,102.0,68.0,6.76,67.0,1.3,397.4,15228525.0,11.2,0.298,2.0
58.9,2009,0,276.0,0.1,16.1,106.0,57.0,6.94,57.0,1.4,327.67,14668338.0,11.4,0.293,1.949358869
55.5,2008,0,277.0,0.11,15.7,110.0,52.0,7.39,51.0,1.5,289.48,1413264.0,11.6,0.286,1.923538406
51.9,2007,0,278.0,0.11,15.4,114.0,46.0,7.15,45.0,1.6,28.43,13618449.0,11.9,0.278,1.870828693
53.7,2006,0,279.0,0.11,15.0,118.0,45.0,6.61,43.0,1.6,260.47,1312712.0,12.1,0.27,1.760681686
52.4,2005,0,28.0,0.1,14.6,121.0,44.0,6.23,41.0,1.6,241.76,1265687.0,12.3,0.266,1.732050808
48.3,2004,0,282.0,0.1,14.3,124.0,43.0,6.55,39.0,1.6,199.17,12262.0,12.5,0.261,1.702938637
57.2,2003,0,283.0,0.11,13.9,127.0,42.0,7.1,36.0,1.6,185.09,11771976.0,12.7,0.255,1.702938637
49.2,2002,0,284.0,0.1,13.6,128.0,41.0,6.1,34.0,1.5,177.47,11352973.0,12.8,0.253,1.673320053
56.8,2017,0,344.0,9.3,25.4,747.0,49.0,3.69,49.0,3.7,2973.78,181181744.0,9.8,0.525,3.16227766
51.6,2016,0,362.0,0.01,24.7,759.0,49.0,3.67,49.0,3.9,3608.28,1764652.0,1.1,0.521,3.16227766
57.8,2015,0,367.0,8.3,24.1,773.0,46.0,3.7,46.0,3.9,3356.6,17182933.0,1.4,0.514,3.130495168
52.9,2014,0,374.0,8.54,23.5,788.0,42.0,3.3,42.0,4.4,3085.93,167297284.0,1.7,0.507,3.1144823
52.4,2013,0,375.0,8.75,22.8,802.0,48.0,3.69,48.0,4.7,2831.3,16287776.0,11.0,0.5,3.098386677
53.8,2012,0,374.0,8.9,22.2,817.0,54.0,3.47,54.0,4.8,2606.61,158578261.0,11.3,0.492,3.082207001
50.7,2011,0,376.0,9.05,21.6,832.0,66.0,4.24,63.0,4.9,221.38,15442181.0,11.7,0.487,3.049590136
61.1,2010,0,386.0,9.3,21.0,848.0,6.0,4.0,53.0,5.0,1549.96,1534739.0,12.0,0.481,3.033150178
55.6,2009,0,388.0,9.55,2.4,863.0,54.0,4.47,42.0,5.2,1273.25,14641724.0,12.3,0.477,3.016620626
50.0,2008,0,396.0,9.66,19.9,879.0,46.0,3.66,4.0,5.3,134.11,14261494.0,12.6,0.466,3.0
48.6,2007,0,4.0,9.71,19.3,893.0,45.0,4.11,36.0,5.4,98.44,138939478.0,12.9,0.463,2.983286778
49.6,2006,0,47.0,9.76,18.8,907.0,43.0,4.33,33.0,5.4,726.67,135393616.0,13.2,0.445,2.915475947
50.2,2005,0,41.0,9.75,18.3,918.0,42.0,4.5,29.0,5.4,574.18,131972533.0,13.5,0.0,2.846049894
47.7,2004,0,49.0,9.61,17.8,928.0,4.0,2.43,25.0,5.3,514.59,12866671.0,13.8,0.0,2.774887385
45.5,2003,0,48.0,9.58,17.3,936.0,36.0,3.25,27.0,5.1,394.02,125463434.0,14.1,0.0,2.828427125
49.2,2002,0,45.0,9.23,16.9,943.0,31.0,2.84,29.0,4.9,424.61,1223529.0,14.3,0.0,2.75680975
57.3,2015,0,63.0,0.01,77.3,0.0,99.0,7.2,99.0,0.1,413.73,127445.0,0.1,0.463,3.065941943
84.1,2017,1,59.0,5.97,61.2,0.0,95.0,9.16,95.0,0.1,8349.88,518867.0,0.8,0.948,4.207136794
84.8,2016,1,61.0,6.06,6.8,0.0,93.0,9.72,93.0,0.1,1092.56,5137232.0,0.8,0.945,4.207136794
83.5,2015,1,62.0,6.21,6.3,0.0,94.0,9.39,94.0,0.1,1446.41,579623.0,0.8,0.942,4.183300133
83.7,2014,1,61.0,6.21,59.8,0.0,95.0,9.16,95.0,0.1,12951.37,518573.0,0.7,0.941,4.195235393
82.9,2013,1,67.0,6.53,59.4,0.0,94.0,9.14,94.0,0.1,1763.98,495388.0,0.7,0.939,4.195235393
76.6,2012,1,66.0,6.59,58.9,0.0,93.0,9.26,93.0,0.1,98164.36,4889252.0,0.7,0.936,4.171330723
87.5,2011,1,67.0,6.68,58.5,0.0,94.0,9.49,94.0,0.1,915.91,4828726.0,0.7,0.936,4.171330723
83.2,2010,1,67.0,6.75,58.0,0.0,94.0,8.4,94.0,0.1,10851.23,4768212.0,0.7,0.936,4.195235393
88.8,2009,1,67.0,6.6,57.5,0.0,93.0,8.58,93.0,0.1,95344.1,479153.0,0.7,0.934,4.195235393
81.0,2008,1,7.0,6.47,57.0,0.0,94.0,8.43,94.0,0.1,83008.46,466677.0,0.8,0.931,4.183300133
83.8,2007,1,73.0,6.37,56.5,0.0,91.0,8.89,91.0,0.1,74788.44,4623291.0,0.8,0.929,4.195235393
80.3,2006,1,77.0,6.22,55.9,0.0,92.0,9.44,92.0,0.1,6448.14,459191.0,0.8,0.924,4.183300133
79.8,2005,1,78.0,6.04,55.3,0.0,92.0,9.85,92.0,0.1,5725.05,4564855.0,0.8,0.918,4.135214626
78.4,2004,1,81.0,5.89,54.6,0.0,93.0,9.62,93.0,0.1,4884.49,4538159.0,0.8,0.916,4.135214626
81.7,2003,1,82.0,5.49,54.0,0.0,91.0,8.65,91.0,0.1,43175.54,4513751.0,0.8,0.917,4.183300133
78.4,2002,1,85.0,5.67,53.3,0.0,91.0,8.27,9.0,0.1,42724.32,449967.0,0.8,0.911,4.135214626
64.5,2017,0,161.0,0.03,25.4,433.0,72.0,2.79,72.0,0.1,1602.99,18938513.0,19.2,0.548,2.846049894
69.1,2016,0,162.0,0.01,24.7,442.0,72.0,2.61,72.0,0.1,1475.03,185546257.0,19.4,0.542,2.792848009
64.8,2015,0,163.0,0.04,23.9,450.0,72.0,2.7,72.0,0.1,1425.13,181712595.0,19.6,0.538,2.774887385
67.0,2014,0,165.0,0.04,23.2,456.0,72.0,2.76,72.0,0.1,1412.64,177911533.0,19.8,0.529,2.75680975
67.0,2013,0,167.0,0.04,22.5,459.0,75.0,3.1,74.0,0.1,1373.36,174184265.0,2.0,0.525,2.738612788
63.0,2012,0,172.0,0.04,21.9,461.0,82.0,3.2,82.0,0.1,15.84,1756182.0,2.2,0.521,2.738612788
62.5,2011,0,175.0,0.03,21.3,460.0,7.0,2.94,71.0,0.1,18.64,1674958.0,2.5,0.514,2.701851217
62.5,2010,0,177.0,0.03,2.6,460.0,7.0,3.26,62.0,0.1,156.03,16364463.0,2.7,0.513,2.701851217
66.5,2009,0,178.0,0.03,2.1,459.0,75.0,3.35,75.0,0.1,106.88,16332974.0,2.8,0.505,2.588435821
62.0,2008,0,179.0,0.03,19.5,458.0,77.0,3.4,78.0,0.1,978.63,15793993.0,21.0,0.501,2.549509757
62.6,2007,0,2.0,0.04,18.9,459.0,78.0,2.91,77.0,0.1,796.85,15399667.0,21.2,0.487,2.469817807
69.1,2006,0,183.0,0.01,18.4,461.0,65.0,2.56,65.0,0.1,727.83,15783.0,21.4,0.474,2.366431913
60.5,2005,0,185.0,0.01,17.9,466.0,69.0,2.61,67.0,0.1,631.23,1477341.0,21.6,0.465,2.366431913
62.4,2004,0,187.0,0.01,17.4,474.0,71.0,2.76,68.0,0.1,559.85,144654143.0,21.8,0.457,2.34520788
63.9,2003,0,189.0,0.01,16.9,483.0,68.0,2.61,65.0,0.1,57.86,14161437.0,22.0,0.45,2.323790008
66.3,2002,0,19.0,0.02,16.4,495.0,65.0,2.79,62.0,0.1,597.93,138523285.0,22.2,0.445,2.302172887
62.7,2015,0,63.0,0.49,83.3,0.0,99.0,9.27,99.0,0.1,2163.98,292.0,0.1,0.779,3.768288736
78.5,2017,0,118.0,6.16,57.8,1.0,72.0,7.6,73.0,0.1,14710.57,3969249.0,1.9,0.785,3.605551275
81.3,2016,0,119.0,6.74,57.1,1.0,8.0,8.3,8.0,0.1,14104.99,393986.0,1.9,0.78,3.605551275
79.9,2015,0,118.0,6.89,56.3,1.0,81.0,8.9,8.0,0.1,13088.3,3838462.0,1.9,0.773,3.591656999
75.3,2014,0,12.0,6.95,55.6,1.0,87.0,7.25,85.0,0.1,1780.61,3772938.0,1.9,0.765,3.577708764
77.4,2013,0,121.0,6.9,54.9,1.0,91.0,7.5,87.0,0.1,1039.05,377782.0,2.0,0.758,3.591656999
76.1,2012,0,122.0,6.94,54.2,2.0,95.0,8.5,94.0,0.1,8889.73,3643222.0,2.0,0.756,3.577708764
78.2,2011,0,127.0,6.87,53.4,2.0,85.0,7.56,85.0,0.1,8321.18,3579385.0,2.0,0.755,3.577708764
78.0,2010,0,127.0,6.74,52.7,2.0,86.0,6.75,86.0,0.1,7810.8,3516268.0,2.0,0.75,3.577708764
76.1,2009,0,124.0,6.16,51.9,2.0,84.0,6.31,85.0,0.2,749.13,345387.0,2.1,0.743,3.591656999
80.3,2008,0,125.0,5.72,51.1,2.0,98.0,7.0,88.0,0.1,5990.34,339195.0,2.1,0.744,3.591656999
73.4,2007,0,122.0,5.53,5.3,2.0,88.0,7.48,92.0,0.1,5506.53,333465.0,2.1,0.74,3.591656999
76.7,2006,0,123.0,5.69,49.5,2.0,92.0,8.9,95.0,0.2,5142.92,3269541.0,2.2,0.733,3.577708764
73.5,2005,0,126.0,5.52,48.6,2.0,95.0,7.6,98.0,0.1,4779.19,329174.0,2.2,0.728,3.577708764
72.9,2004,0,125.0,5.52,47.8,2.0,99.0,8.3,99.0,0.2,4621.28,3149265.0,2.3,0.725,3.54964787
74.9,2003,0,124.0,5.43,46.9,2.0,95.0,7.72,99.0,0.1,499.94,389684.0,2.3,0.721,3.521363372
74.5,2002,0,121.0,5.58,45.9,2.0,99.0,7.76,98.0,0.2,51.86,33347.0,2.4,0.716,3.478505426
64.3,2017,0,275.0,0.68,48.6,12.0,74.0,4.78,73.0,0.6,707.78,7919825.0,1.3,0.515,3.16227766
62.0,2016,0,278.0,0.01,47.9,13.0,64.0,4.26,73.0,0.7,2444.64,7755785.0,1.3,0.511,3.16227766
65.5,2015,0,281.0,0.01,47.2,13.0,8.0,4.78,79.0,0.8,257.55,7592865.0,1.3,0.506,3.16227766
61.8,2014,0,284.0,0.01,46.4,13.0,81.0,4.55,74.0,1.0,303.88,743836.0,1.3,0.501,3.146426545
66.5,2013,0,285.0,0.88,45.7,13.0,69.0,4.94,72.0,1.0,199.21,7269348.0,1.3,0.494,3.146426545
64.1,2012,0,286.0,0.79,44.9,14.0,72.0,4.18,67.0,1.1,1530.9,718239.0,1.4,0.485,3.098386677
61.9,2011,0,288.0,0.82,44.2,14.0,79.0,4.36,73.0,1.1,1306.66,6947447.0,1.4,0.477,3.033150178
61.7,2010,0,29.0,0.81,43.4,14.0,76.0,4.6,63.0,1.3,1320.17,6787187.0,1.4,0.469,2.983286778
59.0,2009,0,295.0,0.71,42.7,14.0,72.0,4.4,71.0,1.4,1071.47,6627922.0,1.4,0.461,2.93257566
